"toot_id";"created_at";"account";"toot_mentions_account"
1749163;"2017-04-06T06:35:52.000Z";"35586@mastodon.xyz";"None"
1749162;"2017-04-06T06:35:53.169Z";"27554@mastodon.social";"None"
1749160;"2017-04-06T06:35:50.565Z";"28828@mastodon.social";"None"
1749156;"2017-04-06T06:35:46.000Z";"48085@mastodon.ninetailed.uk";"None"
1749148;"2017-04-06T06:34:10.000Z";"55235@xoxo.zone";"None"
1749146;"2017-04-06T06:35:34.189Z";"15690@mastodon.social";"None"
1749138;"2017-04-06T06:35:27.594Z";"33261@mastodon.social";"None"
1749121;"2017-04-06T06:35:15.451Z";"34432@mastodon.social";"None"
1749119;"2017-04-06T06:35:12.068Z";"27093@mastodon.social";"None"
1749118;"2017-04-06T06:35:09.674Z";"43061@mastodon.social";"None"
1749117;"2017-04-06T06:35:06.067Z";"23334@mastodon.social";"None"
1749113;"2017-04-06T06:35:04.275Z";"17239@mastodon.social";"None"
1749112;"2017-04-06T06:35:04.144Z";"10506@mastodon.social";"None"
1749102;"2017-04-06T06:34:50.000Z";"44551@mastodon.cloud";"None"
1749095;"2017-04-06T06:34:42.000Z";"47797@social.targaryen.house";"None"
1749084;"2017-04-06T06:34:37.795Z";"34328@mastodon.social";"None"
1749268;"2017-04-06T06:37:53.000Z";"43037@icosahedron.website";"None"
1749266;"2017-04-06T06:37:52.000Z";"50805@octodon.social";"None"
1749257;"2017-04-06T06:37:40.000Z";"55206@social.lou.lt";"None"
1749252;"2017-04-06T06:37:34.000Z";"50480@social.tchncs.de";"None"
1749249;"2017-04-06T06:37:33.000Z";"53701@social.tchncs.de";"None"
1749247;"2017-04-06T06:37:32.871Z";"26983@mastodon.social";"None"
1749245;"2017-04-06T06:37:30.952Z";"41823@mastodon.social";"None"
1749243;"2017-04-06T06:37:28.067Z";"43307@mastodon.social";"None"
1749237;"2017-04-06T06:37:18.076Z";"27692@mastodon.social";"None"
1749227;"2017-04-06T06:36:44.000Z";"51953@mastodon.xyz";"None"
1749202;"2017-04-06T06:34:03.000Z";"54908@mastodon.network";"None"
1749201;"2017-04-06T06:36:39.000Z";"36775@maly.io";"None"
1749192;"2017-04-06T06:36:33.000Z";"55206@social.lou.lt";"None"
1749178;"2017-04-06T06:34:32.000Z";"50602@hostux.social";"None"
1749174;"2017-04-06T06:36:07.846Z";"33407@mastodon.social";"None"
1749172;"2017-04-06T06:36:03.000Z";"51268@mastodon.network";"None"
1749361;"2017-04-06T06:39:29.208Z";"41987@mastodon.social";"None"
1749360;"2017-04-06T06:39:28.000Z";"54658@mastodon.cloud";"None"
1749345;"2017-04-06T06:39:07.000Z";"43037@icosahedron.website";"None"
1749342;"2017-04-06T06:38:47.000Z";"45541@icosahedron.website";"None"
1749335;"2017-04-06T06:39:03.000Z";"55244@mastodon.cloud";"None"
1749325;"2017-04-06T06:38:52.296Z";"27554@mastodon.social";"None"
1749321;"2017-04-06T06:38:47.966Z";"46158@mastodon.social";"None"
1749301;"2017-04-06T06:38:23.000Z";"44486@masto.raildecake.fr";"None"
1749300;"2017-04-06T06:38:23.354Z";"34328@mastodon.social";"None"
1749298;"2017-04-06T06:38:20.000Z";"50480@social.tchncs.de";"None"
1749297;"2017-04-06T06:38:20.730Z";"40617@mastodon.social";"None"
1749295;"2017-04-06T06:38:20.266Z";"17239@mastodon.social";"None"
1749292;"2017-04-06T06:09:28.000Z";"55228@mastodon.ninetailed.uk";"None"
1749287;"2017-04-06T06:38:13.000Z";"50480@social.tchncs.de";"None"
1749283;"2017-04-06T06:35:09.000Z";"19920@quitter.no";"None"
1749277;"2017-04-06T06:37:54.000Z";"55239@social.lou.lt";"None"
1749274;"2017-04-06T06:37:59.000Z";"38567@mastodon.xyz";"None"
1749443;"2017-04-06T06:40:54.573Z";"28764@mastodon.social";"None"
1749440;"2017-04-06T06:40:49.000Z";"53029@mstdn.io";"None"
1749439;"2017-04-06T06:40:49.000Z";"55001@octodon.social";"None"
1749433;"2017-04-06T06:40:48.040Z";"42678@mastodon.social";"None"
1749429;"2017-04-06T06:40:25.000Z";"48986@social.tchncs.de";"None"
1749426;"2017-04-06T06:40:33.000Z";"4880@quitter.es";"None"
1749423;"2017-04-06T06:40:22.000Z";"53295@slime.global";"None"
1749410;"2017-04-06T06:40:09.000Z";"55206@social.lou.lt";"None"
1749409;"2017-04-06T06:40:09.000Z";"52763@oc.todon.fr";"None"
1749408;"2017-04-06T06:28:35.000Z";"55259@unixcorn.xyz";"None"
1749398;"2017-04-06T06:38:28.000Z";"48514@social.targaryen.house";"None"
1749391;"2017-04-06T06:39:56.000Z";"55001@octodon.social";"None"
1749390;"2017-04-06T06:39:46.000Z";"316@social.oalm.gub.uy";"None"
1749375;"2017-04-06T06:39:44.000Z";"49993@social.targaryen.house";"None"
1749373;"2017-04-06T06:39:43.000Z";"54258@tootplanet.space";"None"
1749371;"2017-04-06T06:39:34.000Z";"21169@social.tchncs.de";"None"
1749370;"2017-04-06T06:39:37.000Z";"54258@tootplanet.space";"None"
1749520;"2017-04-06T06:42:17.826Z";"27554@mastodon.social";"None"
1749517;"2017-04-06T06:42:11.000Z";"54809@octodon.social";"None"
1749513;"2017-04-06T06:42:13.000Z";"50342@social.oviked.xyz";"None"
1749492;"2017-04-06T06:41:41.000Z";"48986@social.tchncs.de";"None"
1749491;"2017-04-06T06:41:42.000Z";"51083@niu.moe";"None"
1749488;"2017-04-06T06:41:30.000Z";"21169@social.tchncs.de";"None"
1749485;"2017-04-06T06:41:34.227Z";"30356@mastodon.social";"None"
1749484;"2017-04-06T06:41:25.000Z";"48986@social.tchncs.de";"None"
1749478;"2017-04-06T06:41:27.477Z";"30356@mastodon.social";"None"
1749477;"2017-04-06T06:41:10.000Z";"53261@mastodon.technology";"None"
1749476;"2017-04-06T06:37:08.000Z";"55264@hostux.social";"None"
1749472;"2017-04-06T06:41:21.572Z";"25995@mastodon.social";"None"
1749466;"2017-04-06T06:41:12.355Z";"38269@mastodon.social";"None"
1749463;"2017-04-06T06:41:02.000Z";"48986@social.tchncs.de";"None"
1749461;"2017-04-06T06:41:08.956Z";"15424@mastodon.social";"None"
1749459;"2017-04-06T06:38:34.000Z";"55233@social.lou.lt";"None"
1749454;"2017-04-06T06:41:04.000Z";"43037@icosahedron.website";"None"
1749448;"2017-04-06T06:40:58.771Z";"10207@mastodon.social";"None"
1749446;"2017-04-06T06:40:56.707Z";"34294@mastodon.social";"None"
1749619;"2017-04-06T05:09:50.000Z";"55054@mastodon.gougere.fr";"None"
1749615;"2017-04-06T06:43:56.000Z";"48986@social.tchncs.de";"None"
1749614;"2017-04-06T06:43:46.000Z";"55266@toot.mad-scientist.club";"None"
1749612;"2017-04-06T06:43:56.070Z";"11823@mastodon.social";"None"
1749607;"2017-04-06T06:43:44.000Z";"36851@social.tcit.fr";"None"
1749601;"2017-04-06T06:43:13.000Z";"55206@social.lou.lt";"None"
1749576;"2017-04-06T06:43:13.000Z";"52444@mastodon.technology";"None"
1749569;"2017-04-06T06:43:15.524Z";"45540@mastodon.social";"None"
1749552;"2017-04-06T06:42:55.000Z";"49786@octodon.social";"None"
1749548;"2017-04-06T06:42:20.000Z";"48017@mastodon.xyz";"None"
1749546;"2017-04-06T06:42:47.000Z";"4880@quitter.es";"None"
1749545;"2017-04-06T06:42:47.024Z";"30356@mastodon.social";"None"
1749540;"2017-04-06T06:42:40.000Z";"49500@mastodon.cloud";"None"
1749539;"2017-04-06T06:42:38.000Z";"50108@social.tchncs.de";"None"
1749531;"2017-04-06T06:42:32.000Z";"47620@octodon.social";"None"
1749526;"2017-04-06T06:42:30.843Z";"25273@mastodon.social";"None"
1749728;"2017-04-06T00:37:03.000Z";"55275@social.apreslanu.it";"None"
1749724;"2017-04-06T06:45:22.000Z";"52723@social.tchncs.de";"None"
1749718;"2017-04-06T06:44:12.000Z";"50900@social.tchncs.de";"None"
1749715;"2017-04-06T06:45:20.628Z";"12353@mastodon.social";"None"
1749707;"2017-04-06T06:45:14.000Z";"40783@maly.io";"None"
1749704;"2017-04-06T06:45:10.000Z";"48317@social.wxcafe.net";"None"
1749698;"2017-04-06T06:45:06.435Z";"28573@mastodon.social";"None"
1749696;"2017-04-06T06:45:04.739Z";"11823@mastodon.social";"None"
1749686;"2017-04-06T05:53:41.000Z";"54946@securitymastod.one";"None"
1749681;"2017-04-06T06:44:54.000Z";"39285@me.tobolaski.com";"None"
1749679;"2017-04-06T06:44:51.000Z";"45196@octodon.social";"None"
1749664;"2017-04-06T06:44:38.000Z";"55206@social.lou.lt";"None"
1749659;"2017-04-06T06:44:26.000Z";"23614@awoo.space";"None"
1749655;"2017-04-06T06:44:21.000Z";"48986@social.tchncs.de";"None"
1749642;"2017-04-06T06:44:17.000Z";"53804@mastodon.cloud";"None"
1749640;"2017-04-06T06:44:17.621Z";"19338@mastodon.social";"None"
1749636;"2017-04-06T06:44:13.804Z";"26723@mastodon.social";"None"
1749635;"2017-04-06T06:44:12.283Z";"44088@mastodon.social";"None"
1749623;"2017-04-06T06:44:04.767Z";"13394@mastodon.social";"None"
1749620;"2017-04-06T06:44:01.098Z";"9392@mastodon.social";"None"
1749822;"2017-04-06T06:45:59.000Z";"46817@witches.town";"None"
1749813;"2017-04-06T06:46:46.000Z";"34334@mastodon.xyz";"None"
1749806;"2017-04-06T06:46:59.870Z";"42615@mastodon.social";"None"
1749805;"2017-04-06T06:46:59.000Z";"44347@aleph.land";"None"
1749795;"2017-04-06T06:46:47.577Z";"40563@mastodon.social";"None"
1749793;"2017-04-06T06:46:43.900Z";"42926@mastodon.social";"None"
1749791;"2017-04-06T06:43:26.000Z";"446@quitter.no";"None"
1749790;"2017-04-06T06:46:42.000Z";"4880@quitter.es";"None"
1749788;"2017-04-06T06:46:42.156Z";"19030@mastodon.social";"None"
1749786;"2017-04-06T06:46:39.959Z";"42883@mastodon.social";"None"
1749782;"2017-04-06T06:46:35.261Z";"42526@mastodon.social";"None"
1749775;"2017-04-06T06:46:19.000Z";"44421@aleph.land";"None"
1749766;"2017-04-06T06:46:03.000Z";"24759@icosahedron.website";"None"
1749762;"2017-04-06T06:46:06.000Z";"25297@ibbtown.com";"None"
1749751;"2017-04-06T06:44:15.000Z";"55278@toot.cat";"None"
1749734;"2017-04-06T06:45:41.000Z";"48263@icosahedron.website";"None"
1749731;"2017-04-06T06:45:33.000Z";"53977@gatcha.cafe";"None"
1749730;"2017-04-06T06:45:32.000Z";"40783@maly.io";"None"
1749929;"2017-04-06T06:48:52.000Z";"23587@awoo.space";"None"
1749922;"2017-04-06T06:48:29.000Z";"55291@octodon.social";"None"
1749917;"2017-04-06T06:48:47.208Z";"41261@mastodon.social";"None"
1749916;"2017-04-06T04:04:56.000Z";"55290@social.tchncs.de";"None"
1749906;"2017-04-06T06:48:37.000Z";"53295@slime.global";"None"
1749890;"2017-04-06T06:48:11.000Z";"52226@witches.town";"None"
1749883;"2017-04-06T06:46:14.000Z";"55287@social.lou.lt";"None"
1749880;"2017-04-06T06:47:59.000Z";"48986@social.tchncs.de";"None"
1749874;"2017-04-06T06:07:49.000Z";"55131@social.lou.lt";"None"
1749872;"2017-04-06T06:47:56.627Z";"11536@mastodon.social";"None"
1749871;"2017-04-06T06:47:55.000Z";"40783@maly.io";"None"
1749857;"2017-04-06T06:47:42.000Z";"42823@aleph.land";"None"
1749856;"2017-04-06T06:30:46.000Z";"50368@koreus.social";"None"
1749847;"2017-04-06T06:47:30.000Z";"53852@social.tchncs.de";"None"
1749843;"2017-04-06T06:47:24.000Z";"48901@octodon.social";"None"
1749830;"2017-04-06T06:46:50.000Z";"55283@mastodon.cloud";"None"
1749824;"2017-04-06T06:46:55.000Z";"45903@witches.town";"None"
1749823;"2017-04-06T06:47:12.973Z";"28811@mastodon.social";"None"
1750029;"2017-04-06T06:50:26.000Z";"54790@mastodon.2printers1cups.com";"None"
1750022;"2017-04-06T06:50:30.939Z";"41471@mastodon.social";"None"
1750018;"2017-04-06T06:49:44.000Z";"47194@mastodon.xyz";"None"
1750014;"2017-04-06T06:50:10.000Z";"55205@mstdn.io";"None"
1750002;"2017-04-06T06:49:39.000Z";"49980@mastodon.xyz";"None"
1749991;"2017-04-06T06:49:53.891Z";"41924@mastodon.social";"None"
1749989;"2017-04-06T06:49:50.000Z";"50586@social.targaryen.house";"None"
1749977;"2017-04-06T06:49:35.000Z";"49709@social.nasqueron.org";"None"
1749973;"2017-04-06T06:49:36.641Z";"40563@mastodon.social";"None"
1749966;"2017-04-06T06:49:19.000Z";"25297@ibbtown.com";"None"
1749960;"2017-04-06T06:49:19.362Z";"14693@mastodon.social";"None"
1749959;"2017-04-06T06:49:19.012Z";"14984@mastodon.social";"None"
1749957;"2017-04-06T06:49:10.000Z";"46748@mastodon.xyz";"None"
1749953;"2017-04-06T06:49:13.629Z";"30852@mastodon.social";"None"
1749950;"2017-04-05T15:56:38.000Z";"51914@hostux.social";"None"
1749943;"2017-04-06T06:49:06.840Z";"34847@mastodon.social";"None"
1749939;"2017-04-06T06:49:04.088Z";"12959@mastodon.social";"None"
1749936;"2017-04-06T06:49:00.609Z";"30852@mastodon.social";"None"
1749935;"2017-04-06T06:49:00.566Z";"31162@mastodon.social";"None"
1750114;"2017-04-06T06:52:14.000Z";"40783@maly.io";"None"
1750112;"2017-04-06T06:52:12.000Z";"39158@aleph.land";"None"
1750111;"2017-04-06T06:52:11.000Z";"45541@icosahedron.website";"None"
1750110;"2017-04-06T06:52:10.000Z";"50796@octodon.social";"None"
1750095;"2017-04-06T06:52:00.000Z";"49993@social.targaryen.house";"None"
1750093;"2017-04-06T06:51:57.000Z";"44752@aleph.land";"None"
1750092;"2017-04-06T06:51:57.000Z";"40783@maly.io";"None"
1750091;"2017-04-06T06:51:56.888Z";"17739@mastodon.social";"None"
1750089;"2017-04-06T06:51:54.117Z";"30532@mastodon.social";"None"
1750086;"2017-04-06T06:51:52.513Z";"30852@mastodon.social";"None"
1750082;"2017-04-06T06:51:42.000Z";"44373@social.lou.lt";"None"
1750073;"2017-04-06T06:51:34.546Z";"28906@mastodon.social";"None"
1750058;"2017-04-06T06:51:17.106Z";"6800@mastodon.social";"None"
1750056;"2017-04-06T06:49:45.000Z";"55296@witches.town";"None"
1750055;"2017-04-06T06:51:01.000Z";"53370@mastodon.cx";"None"
1750053;"2017-04-06T06:51:07.000Z";"50353@octodon.social";"None"
1750047;"2017-04-06T06:50:59.864Z";"41341@mastodon.social";"None"
1750046;"2017-04-06T06:47:47.000Z";"446@quitter.no";"None"
1750032;"2017-04-06T06:49:46.000Z";"45525@witches.town";"None"
1750176;"2017-04-06T06:53:24.496Z";"36364@mastodon.social";"None"
1750173;"2017-04-06T06:53:21.000Z";"49630@octodon.social";"None"
1750172;"2017-04-06T06:53:20.000Z";"44551@mastodon.cloud";"None"
1750170;"2017-04-06T06:53:18.000Z";"30907@mastodon.xyz";"None"
1750169;"2017-04-06T06:53:16.000Z";"38567@mastodon.xyz";"None"
1750168;"2017-04-06T06:53:11.000Z";"23707@awoo.space";"None"
1750167;"2017-04-06T06:53:14.000Z";"49837@cybre.space";"None"
1750165;"2017-04-06T06:53:13.808Z";"6785@mastodon.social";"None"
1750155;"2017-04-06T06:53:01.787Z";"28012@mastodon.social";"None"
1750148;"2017-04-06T06:52:55.029Z";"7056@mastodon.social";"None"
1750146;"2017-04-06T06:52:49.509Z";"11823@mastodon.social";"None"
1750141;"2017-04-06T06:52:46.349Z";"28106@mastodon.social";"None"
1750139;"2017-04-06T06:52:44.000Z";"40783@maly.io";"None"
1750134;"2017-04-06T06:52:39.000Z";"52994@social.tchncs.de";"None"
1750129;"2017-04-06T06:52:32.000Z";"39334@mastodon.xyz";"None"
1750128;"2017-04-06T06:52:32.000Z";"50353@octodon.social";"None"
1750288;"2017-04-06T06:18:22.000Z";"55036@masto.themimitoof.fr";"None"
1750284;"2017-04-06T06:54:54.000Z";"53295@slime.global";"None"
1750283;"2017-04-06T06:54:47.000Z";"53370@mastodon.cx";"None"
1750279;"2017-04-06T06:54:52.000Z";"52728@tiny.tilde.website";"None"
1750274;"2017-04-06T06:54:45.000Z";"55244@mastodon.cloud";"None"
1750268;"2017-04-06T06:54:40.000Z";"488@quitter.se";"None"
1750262;"2017-04-06T06:54:34.000Z";"48017@mastodon.xyz";"None"
1750257;"2017-04-06T06:53:47.000Z";"55304@octodon.social";"None"
1750256;"2017-04-06T06:54:31.000Z";"36775@maly.io";"None"
1750248;"2017-04-06T06:54:23.620Z";"13712@mastodon.social";"None"
1750225;"2017-04-06T06:54:07.655Z";"41730@mastodon.social";"None"
1750219;"2017-04-06T06:54:02.911Z";"43307@mastodon.social";"None"
1750210;"2017-04-06T06:53:55.801Z";"19374@mastodon.social";"None"
1750188;"2017-04-06T06:53:34.448Z";"7370@mastodon.social";"None"
1750180;"2017-04-06T06:53:20.000Z";"50700@witches.town";"None"
1750390;"2017-04-06T06:56:41.000Z";"4880@quitter.es";"None"
1750379;"2017-04-06T06:56:30.684Z";"36364@mastodon.social";"None"
1750378;"2017-04-06T06:56:23.000Z";"39158@aleph.land";"None"
1750367;"2017-04-06T06:52:19.000Z";"55309@mastodon.cloud";"None"
1750366;"2017-04-06T06:56:09.000Z";"54809@octodon.social";"None"
1750363;"2017-04-06T06:56:11.000Z";"55036@masto.themimitoof.fr";"None"
1750347;"2017-04-06T06:55:55.472Z";"32088@mastodon.social";"None"
1750343;"2017-04-06T06:55:49.399Z";"11524@mastodon.social";"None"
1750338;"2017-04-06T06:54:09.000Z";"52083@witches.town";"None"
1750328;"2017-04-06T06:55:37.000Z";"52763@oc.todon.fr";"None"
1750324;"2017-04-06T06:55:30.000Z";"25297@ibbtown.com";"None"
1750323;"2017-04-06T06:55:18.000Z";"53370@mastodon.cx";"None"
1750309;"2017-04-06T06:55:16.707Z";"19338@mastodon.social";"None"
1750304;"2017-04-06T06:55:07.000Z";"50590@witches.town";"None"
1750303;"2017-04-06T06:55:10.030Z";"41370@mastodon.social";"None"
1750293;"2017-04-06T06:55:02.000Z";"46797@botsin.space";"None"
1750492;"2017-04-06T06:57:45.000Z";"510@social.undernet.uy";"None"
1750484;"2017-04-06T06:57:46.805Z";"36364@mastodon.social";"None"
1750474;"2017-04-06T06:57:39.562Z";"33261@mastodon.social";"None"
1750473;"2017-04-06T06:57:37.856Z";"11536@mastodon.social";"None"
1750467;"2017-04-06T06:57:30.373Z";"38065@mastodon.social";"None"
1750464;"2017-04-06T06:57:26.000Z";"48309@octodon.social";"None"
1750454;"2017-04-06T06:47:11.000Z";"55316@social.targaryen.house";"None"
1750451;"2017-04-06T06:57:16.000Z";"42424@mastodon.xyz";"None"
1750437;"2017-04-06T06:57:01.000Z";"44647@mastodon.xyz";"None"
1750428;"2017-04-06T06:57:06.000Z";"49837@cybre.space";"None"
1750423;"2017-04-06T06:57:05.340Z";"41370@mastodon.social";"None"
1750420;"2017-04-06T06:57:04.000Z";"48343@social.targaryen.house";"None"
1750416;"2017-04-06T06:55:21.000Z";"55315@social.targaryen.house";"None"
1750407;"2017-04-06T06:56:55.000Z";"55285@social.lou.lt";"None"
1750402;"2017-04-06T06:56:51.000Z";"39158@aleph.land";"None"
1750400;"2017-04-06T06:56:51.000Z";"53887@octodon.social";"None"
1750398;"2017-04-06T06:56:51.499Z";"41317@mastodon.social";"None"
1750392;"2017-04-06T06:56:42.668Z";"41482@mastodon.social";"None"
1750391;"2017-04-06T06:52:52.000Z";"50013@social.targaryen.house";"None"
1750592;"2017-04-06T06:59:09.000Z";"25297@ibbtown.com";"None"
1750588;"2017-04-06T06:59:06.836Z";"23293@mastodon.social";"None"
1750584;"2017-04-06T06:59:01.477Z";"19454@mastodon.social";"None"
1750573;"2017-04-06T06:58:17.000Z";"42404@mastodon.xyz";"None"
1750570;"2017-04-06T06:58:54.645Z";"23293@mastodon.social";"None"
1750559;"2017-04-06T06:58:11.000Z";"42424@mastodon.xyz";"None"
1750558;"2017-04-06T06:58:47.000Z";"53887@octodon.social";"None"
1750554;"2017-04-06T06:40:12.000Z";"55137@mastodon.network";"None"
1750548;"2017-04-06T06:58:31.000Z";"53370@mastodon.cx";"None"
1750531;"2017-04-06T06:58:29.411Z";"41370@mastodon.social";"None"
1750530;"2017-04-06T06:57:05.000Z";"55317@mastodon.cloud";"None"
1750523;"2017-04-06T06:58:23.000Z";"51717@mstdn.io";"None"
1750519;"2017-04-06T06:58:17.000Z";"52723@social.tchncs.de";"None"
1750518;"2017-04-06T06:45:35.000Z";"55320@mastodon.network";"None"
1750515;"2017-04-06T06:40:09.000Z";"55319@social.lou.lt";"None"
1750513;"2017-04-06T06:58:17.084Z";"19338@mastodon.social";"None"
1750507;"2017-04-06T06:58:09.571Z";"44698@mastodon.social";"None"
1750504;"2017-04-06T06:57:59.000Z";"36775@maly.io";"None"
1750493;"2017-04-06T06:57:46.000Z";"21169@social.tchncs.de";"None"
1750678;"2017-04-06T07:00:20.061Z";"25273@mastodon.social";"None"
1750676;"2017-04-06T07:00:10.000Z";"48986@social.tchncs.de";"None"
1750673;"2017-04-06T07:00:16.000Z";"55295@mastodon.rocks";"None"
1750664;"2017-04-06T07:00:09.839Z";"29010@mastodon.social";"None"
1750657;"2017-04-06T07:00:05.875Z";"31130@mastodon.social";"None"
1750656;"2017-04-06T07:00:00.000Z";"54606@botsin.space";"None"
1750651;"2017-04-06T07:00:01.000Z";"48693@masto.themimitoof.fr";"None"
1750645;"2017-04-06T06:58:18.000Z";"50602@hostux.social";"None"
1750641;"2017-04-05T19:28:37.000Z";"54970@social.0day.agency";"None"
1750639;"2017-04-06T06:59:50.573Z";"44974@mastodon.social";"None"
1750634;"2017-04-06T06:47:15.000Z";"55324@social.lou.lt";"None"
1750632;"2017-04-06T06:59:41.856Z";"28966@mastodon.social";"None"
1750631;"2017-04-06T06:59:41.000Z";"55206@social.lou.lt";"None"
1750624;"2017-04-06T06:59:05.000Z";"54970@social.0day.agency";"None"
1750618;"2017-04-06T06:59:29.000Z";"36953@social.wxcafe.net";"None"
1750615;"2017-04-06T06:59:26.000Z";"48901@octodon.social";"None"
1750612;"2017-04-06T06:59:25.000Z";"47691@mastodon.zenger.nl";"None"
1750599;"2017-04-06T06:59:11.000Z";"40783@maly.io";"None"
1750597;"2017-04-06T06:59:14.432Z";"41317@mastodon.social";"None"
1750783;"2017-04-06T07:01:46.000Z";"36953@social.wxcafe.net";"None"
1750758;"2017-04-06T07:01:23.000Z";"31460@maly.io";"None"
1750750;"2017-04-06T07:00:01.000Z";"54114@social.lou.lt";"None"
1750744;"2017-04-06T06:50:02.000Z";"54108@mstdn.io";"None"
1750743;"2017-04-06T06:50:08.000Z";"55301@octodon.social";"None"
1750733;"2017-04-06T07:01:15.539Z";"43536@mastodon.social";"None"
1750728;"2017-04-06T07:01:07.599Z";"25710@mastodon.social";"None"
1750726;"2017-04-06T07:01:03.239Z";"16369@mastodon.social";"None"
1750725;"2017-04-06T06:56:53.000Z";"55327@social.lou.lt";"None"
1750723;"2017-04-06T06:59:44.000Z";"42424@mastodon.xyz";"None"
1750717;"2017-04-06T07:00:56.000Z";"53852@social.tchncs.de";"None"
1750707;"2017-04-06T07:00:49.036Z";"28307@mastodon.social";"None"
1750698;"2017-04-06T07:00:42.921Z";"32855@mastodon.social";"None"
1750690;"2017-04-06T07:00:31.627Z";"12353@mastodon.social";"None"
1750688;"2017-04-06T07:00:24.000Z";"40783@maly.io";"None"
1750682;"2017-04-06T06:59:40.000Z";"53667@octodon.social";"None"
1750680;"2017-04-06T07:00:20.000Z";"51083@niu.moe";"None"
1750679;"2017-04-06T07:00:20.361Z";"11184@mastodon.social";"None"
1750868;"2017-04-06T07:03:03.611Z";"14543@mastodon.social";"None"
